57,2024-01-03,Customer_19,South,Product_2,Electronics,5,1807.0,9035
58,2024-01-03,Customer_90,West,Product_32,Electronics,4,1562.0,6248
59,2024-01-03,Customer_75,East,Product_17,Electronics,5,983.0,4915
60,2024-01-03,Customer_98,North,Product_6,Sports,3,1634.0,4902
61,2024-01-03,Customer_16,East,Product_33,Electronics,1,1247.0,1247
62,2024-01-03,Customer_59,South,Product_6,Sports,5,1894.0,9470
63,2024-01-03,Customer_20,East,Product_36,Books,3,1469.0,4407
64,2024-01-03,Customer_67,East,Product_19,Clothing,4,963.0,3852
65,2024-01-03,Customer_71,East,Product_41,Sports,1,1763.0,1763
66,2024-01-03,Customer_39,East,Product_18,Electronics,1,1902.0,1902
67,2024-01-03,Customer_92,East,Product_25,Sports,2,250.0,500
68,2024-01-03,Customer_31,North,Product_30,Books,2,1734.0,3468
69,2024-01-03,Customer_7,West,Product_16,Electronics,2,723.0,1446
70,2024-01-03,Customer_60,South,Product_49,Books,2,996.0,1992
71,2024-01-03,Customer_48,East,Product_12,Electronics,5,1160.0,5800
72,2024-01-03,Customer_32,South,Product_9,Sports,1,1222.0,1222
73,2024-01-03,Customer_19,South,Product_48,Electronics,3,503.0,1509
74,2024-01-03,Customer_24,East,Product_33,Electronics,4,686.0,2744
75,2024-01-03,Customer_72,West,Product_36,Books,4,353.0,1412
76,2024-01-03,Customer_99,East,Product_48,Electronics,1,198.0,198
77,2024-01-03,Customer_25,North,Product_29,Books,2,977.0,1954
78,2024-01-03,Customer_82,South,Product_2,Electronics,3,1843.0,5529
79,2024-01-03,Customer_61,North,Product_41,Sports,4,260.0,1040
80,2024-01-03,Customer_68,South,Product_33,Electronics,5,915.0,4575
81,2024-01-03,Customer_20,East,Product_8,Books,3,500.0,1500
82,2024-01-03,Customer_33,North,Product_48,Electronics,4,1054.0,4216
83,2024-01-03,Customer_86,West,Product_22,Electronics,5,662.0,3310
84,2024-01-04,Customer_27,East,Product_27,Sports,2,1400.0,2800
85,2024-01-04,Customer_30,South,Product_33,Electronics,4,978.0,3912
86,2024-01-04,Customer_64,West,Product_33,Electronics,5,1119.0,5595
87,2024-01-04,Customer_61,North,Product_48,Electronics,3,1639.0,4917
88,2024-01-04,Customer_35,West,Product_49,Books,1,1295.0,1295
89,2024-01-04,Customer_92,East,Product_30,Books,5,1169.0,5845
90,2024-01-04,Customer_6,East,Product_35,Clothing,4,1868.0,7472
91,2024-01-04,Customer_37,West,Product_24,Sports,5,596.0,2980
92,2024-01-04,Customer_46,North,Product_31,Electronics,3,799.0,2397
93,2024-01-04,Customer_97,East,Product_21,Sports,1,1379.0,1379
94,2024-01-04,Customer_67,East,Product_18,Electronics,1,1858.0,1858
95,2024-01-04,Customer_54,West,Product_3,Sports,2,1411.0,2822
96,2024-01-04,Customer_47,South,Product_22,Electronics,2,1762.0,3524
97,2024-01-04,Customer_27,East,Product_42,Sports,2,884.0,1768
98,2024-01-04,Customer_33,North,Product_9,Sports,3,345.0,1035
99,2024-01-04,Customer_48,East,Product_39,Sports,5,1805.0,9025
100,2024-01-04,Customer_26,West,Product_35,Clothing,2,1020.0,2040
101,2024-01-04,Customer_24,East,Product_13,Books,4,1629.0,6516
102,2024-01-04,Customer_7,West,Product_36,Books,5,119.0,595
103,2024-01-04,Customer_65,South,Product_8,Books,4,570.0,2280
104,2024-01-04,Customer_15,West,Product_28,Clothing,2,933.0,1866
105,2024-01-04,Customer_32,South,Product_23,Clothing,3,1788.0,5364
106,2024-01-04,Customer_58,West,Product_22,Electronics,2,669.0,1338
107,2024-01-04,Customer_86,West,Product_49,Books,4,781.0,3124
108,2024-01-04,Customer_70,South,Product_15,Electronics,3,543.0,1629
109,2024-01-04,Customer_97,East,Product_8,Books,5,1695.0,8475
110,2024-01-04,Customer_5,South,Product_39,Sports,4,873.0,3492
111,2024-01-05,Customer_96,South,Product_30,Books,3,922.0,2766
112,2024-01-05,Customer_40,East,Product_16,Electronics,5,469.0,2345
113,2024-01-05,Customer_30,South,Product_19,Clothing,1,219.0,219
114,2024-01-05,Customer_63,South,Product_19,Clothing,4,1181.0,4724
115,2024-01-05,Customer_55,South,Product_26,Clothing,5,1597.0,7985
116,2024-01-05,Customer_62,East,Product_23,Clothing,1,1112.0,1112
117,2024-01-05,Customer_1,North,Product_1,Sports,2,1219.0,2438
118,2024-01-05,Customer_48,East,Product_25,Sports,5,996.0,4980
119,2024-01-05,Customer_16,East,Product_39,Sports,5,889.0,4445
120,2024-01-05,Customer_93,South,Product_3,Sports,4,253.0,1012
121,2024-01-05,Customer_16,East,Product_37,Clothing,1,1408.0,1408
122,2024-01-05,Customer_78,North,Product_28,Clothing,5,1170.0,5850
123,2024-01-05,Customer_94,North,Product_46,Electronics,4,552.0,2208
124,2024-01-05,Customer_76,North,Product_16,Electronics,2,573.0,1146
125,2024-01-05,Customer_48,East,Product_21,Sports,4,1412.0,5648
126,2024-01-05,Customer_94,North,Product_37,Clothing,2,621.0,1242
127,2024-01-05,Customer_69,North,Product_36,Books,2,1303.0,2606
128,2024-01-05,Customer_95,South,Product_10,Books,2,1782.0,3564
129,2024-01-05,Customer_58,West,Product_32,Electronics,1,1115.0,1115
130,2024-01-05,Customer_69,North,Product_45,Sports,4,1139.0,4556
131,2024-01-05,Customer_24,East,Product_16,Electronics,2,596.0,1192
132,2024-01-05,Customer_92,East,Product_32,Electronics,3,951.0,2853
133,2024-01-05,Customer_24,East,Product_12,Electronics,2,1798.0,3596
134,2024-01-05,Customer_33,North,Product_33,Electronics,5,790.0,3950
135,2024-01-05,Customer_43,West,Product_37,Clothing,4,1958.0,7832
136,2024-01-05,Customer_65,South,Product_33,Electronics,2,1166.0,2332
137,2024-01-05,Customer_44,North,Product_29,Books,5,111.0,555
138,2024-01-05,Customer_95,South,Product_46,Electronics,2,1376.0,2752
139,2024-01-05,Customer_35,West,Product_23,Clothing,1,189.0,189
140,2024-01-05,Customer_8,East,Product_29,Books,2,1069.0,2138
141,2024-01-05,Customer_90,West,Product_34,Electronics,3,716.0,2148
142,2024-01-05,Customer_7,West,Product_4,Electronics,2,1624.0,3248
143,2024-01-06,Customer_75,East,Product_29,Books,4,828.0,3312
144,2024-01-06,Customer_21,North,Product_36,Books,2,1992.0,3984
145,2024-01-06,Customer_73,North,Product_24,Sports,3,1812.0,5436
146,2024-01-06,Customer_99,East,Product_48,Electronics,4,1077.0,4308
147,2024-01-06,Customer_96,South,Product_24,Sports,5,1903.0,9515
148,2024-01-06,Customer_55,South,Product_13,Books,1,966.0,966
149,2024-01-06,Customer_30,South,Product_17,Electronics,1,161.0,161
150,2024-01-06,Customer_84,East,Product_48,Electronics,1,1465.0,1465
151,2024-01-06,Customer_13,South,Product_19,Clothing,1,1735.0,1735
152,2024-01-06,Customer_12,North,Product_41,Sports,3,175.0,525
153,2024-01-06,Customer_9,East,Product_7,Clothing,4,817.0,3268
154,2024-01-06,Customer_95,South,Product_19,Clothing,2,1490.0,2980
155,2024-01-06,Customer_16,East,Product_5,Clothing,3,495.0,1485
156,2024-01-06,Customer_25,North,Product_21,Sports,4,1688.0,6752
157,2024-01-06,Customer_23,South,Product_16,Electronics,1,1162.0,1162
158,2024-01-06,Customer_53,North,Product_42,Sports,2,1034.0,2068
159,2024-01-06,Customer_14,East,Product_31,Electronics,2,1256.0,2512
160,2024-01-06,Customer_35,West,Product_23,Clothing,5,334.0,1670
161,2024-01-06,Customer_75,East,Product_18,Electronics,4,1132.0,4528
162,2024-01-06,Customer_74,North,Product_44,Clothing,1,1376.0,1376
163,2024-01-06,Customer_7,West,Product_46,Electronics,5,1291.0,6455
164,2024-01-06,Customer_42,East,Product_9,Sports,2,894.0,1788
165,2024-01-06,Customer_66,North,Product_5,Clothing,5,1288.0,6440
166,2024-01-06,Customer_38,West,Product_19,Clothing,5,1956.0,9780
167,2024-01-06,Customer_86,West,Product_17,Electronics,1,1424.0,1424
168,2024-01-06,Customer_4,South,Product_36,Books,4,1538.0,6152
169,2024-01-06,Customer_19,South,Product_44,Clothing,3,813.0,2439
170,2024-01-06,Customer_90,West,Product_19,Clothing,3,272.0,816
171,2024-01-06,Customer_13,South,Product_50,Books,4,1761.0,7044
172,2024-01-06,Customer_58,West,Product_20,Electronics,4,555.0,2220
173,2024-01-06,Customer_61,North,Product_41,Sports,1,486.0,486
174,2024-01-06,Customer_77,East,Product_28,Clothing,1,1314.0,1314
175,2024-01-06,Customer_25,North,Product_33,Electronics,5,233.0,1165
176,2024-01-06,Customer_58,West,Product_44,Clothing,5,771.0,3855
177,2024-01-06,Customer_45,North,Product_47,Books,5,179.0,895
178,2024-01-06,Customer_85,East,Product_11,Books,4,1352.0,5408
179,2024-01-06,Customer_36,South,Product_35,Clothing,3,1655.0,4965
180,2024-01-07,Customer_47,South,Product_41,Sports,1,1649.0,1649
181,2024-01-07,Customer_15,West,Product_31,Electronics,1,1496.0,1496
182,2024-01-07,Customer_54,West,Product_3,Sports,1,1070.0,1070
183,2024-01-07,Customer_12,North,Product_10,Books,4,1531.0,6124
184,2024-01-07,Customer_28,West,Product_8,Books,2,1471.0,2942
185,2024-01-07,Customer_36,South,Product_26,Clothing,2,1439.0,2878
186,2024-01-07,Customer_50,East,Product_28,Clothing,4,968.0,3872
187,2024-01-07,Customer_41,South,Product_36,Books,3,601.0,1803
188,2024-01-07,Customer_63,South,Product_17,Electronics,1,1028.0,1028
189,2024-01-07,Customer_84,East,Product_13,Books,4,851.0,3404
190,2024-01-07,Customer_29,South,Product_13,Books,3,1376.0,4128
191,2024-01-07,Customer_6,East,Product_18,Electronics,3,355.0,1065
192,2024-01-07,Customer_69,North,Product_47,Books,1,549.0,549
193,2024-01-07,Customer_10,South,Product_30,Books,2,1374.0,2748
194,2024-01-07,Customer_5,South,Product_33,Electronics,1,245.0,245
195,2024-01-07,Customer_96,South,Product_47,Books,1,1902.0,1902
196,2024-01-07,Customer_85,East,Product_26,Clothing,1,1977.0,1977
197,2024-01-07,Customer_59,South,Product_27,Sports,1,1584.0,1584
198,2024-01-07,Customer_33,North,Product_34,Electronics,1,1222.0,1222
199,2024-01-07,Customer_1,North,Product_21,Sports,4,808.0,3232
200,2024-01-07,Customer_95,South,Product_5,Clothing,3,1560.0,4680
201,2024-01-07,Customer_23,South,Product_37,Clothing,5,776.0,3880
202,2024-01-07,Customer_74,North,Product_10,Books,3,1268.0,3804
203,2024-01-07,Customer_85,East,Product_14,Electronics,1,100.0,100
204,2024-01-07,Customer_51,East,Product_45,Sports,5,1895.0,9475
205,2024-01-07,Customer_62,East,Product_1,Sports,1,587.0,587
206,2024-01-07,Customer_32,South,Product_34,Electronics,4,194.0,776
207,2024-01-07,Customer_72,West,Product_39,Sports,2,349.0,698
208,2024-01-07,Customer_34,East,Product_3,Sports,3,1429.0,4287
209,2024-01-07,Customer_12,North,Product_1,Sports,4,488.0,1952
210,2024-01-07,Customer_94,North,Product_30,Books,3,1948.0,5844
211,2024-01-07,Customer_17,East,Product_48,Electronics,5,952.0,4760
212,2024-01-07,Customer_14,East,Product_2,Electronics,3,534.0,1602
213,2024-01-07,Customer_38,West,Product_34,Electronics,2,197.0,394
214,2024-01-07,Customer_82,South,Product_30,Books,3,534.0,1602
215,2024-01-07,Customer_63,South,Product_34,Electronics,4,348.0,1392
216,2024-01-07,Customer_38,West,Product_33,Electronics,4,641.0,2564
217,2024-01-08,Customer_51,East,Product_17,Electronics,5,896.0,4480
218,2024-01-08,Customer_4,South,Product_10,Books,1,1453.0,1453
219,2024-01-08,Customer_17,East,Product_20,Electronics,5,645.0,3225
220,2024-01-08,Customer_6,East,Product_2,Electronics,5,225.0,1125
221,2024-01-08,Customer_43,West,Product_48,Electronics,3,210.0,630
222,2024-01-08,Customer_23,South,Product_16,Electronics,3,1497.0,4491
223,2024-01-08,Customer_16,East,Product_8,Books,4,459.0,1836
224,2024-01-08,Customer_4,South,Product_25,Sports,3,1987.0,5961
225,2024-01-08,Customer_67,East,Product_27,Sports,5,771.0,3855
226,2024-01-08,Customer_50,East,Product_19,Clothing,5,1128.0,5640
227,2024-01-08,Customer_82,South,Product_28,Clothing,2,1952.0,3904
228,2024-01-08,Customer_22,West,Product_21,Sports,1,744.0,744
229,2024-01-08,Customer_12,North,Product_26,Clothing,2,1201.0,2402
230,2024-01-08,Customer_90,West,Product_45,Sports,3,1196.0,3588
231,2024-01-08,Customer_26,West,Product_47,Books,1,313.0,313
232,2024-01-08,Customer_56,North,Product_30,Books,3,930.0,2790
233,2024-01-08,Customer_48,East,Product_17,Electronics,2,903.0,1806
234,2024-01-08,Customer_1,North,Product_8,Books,1,1990.0,1990
235,2024-01-08,Customer_52,West,Product_15,Electronics,2,127.0,254
236,2024-01-08,Customer_87,South,Product_14,Electronics,2,464.0,928
237,2024-01-08,Customer_26,West,Product_14,Electronics,3,1435.0,4305
238,2024-01-08,Customer_7,West,Product_3,Sports,3,1874.0,5622
239,2024-01-08,Customer_18,East,Product_38,Sports,3,1138.0,3414
240,2024-01-08,Customer_64,West,Product_25,Sports,5,127.0,635
241,2024-01-08,Customer_74,North,Product_39,Sports,1,1396.0,1396
242,2024-01-08,Customer_86,West,Product_26,Clothing,4,636.0,2544
243,2024-01-08,Customer_17,East,Product_13,Books,4,124.0,496
244,2024-01-08,Customer_68,South,Product_10,Books,3,332.0,996
245,2024-01-08,Customer_18,East,Product_47,Books,4,210.0,840
246,2024-01-09,Customer_8,East,Product_40,Sports,1,847.0,847
247,2024-01-09,Customer_83,North,Product_42,Sports,1,712.0,712
248,2024-01-09,Customer_6,East,Product_26,Clothing,2,1566.0,3132
249,2024-01-09,Customer_56,North,Product_45,Sports,5,1500.0,7500
250,2024-01-09,Customer_33,North,Product_22,Electronics,5,1833.0,9165
251,2024-01-09,Customer_70,South,Product_48,Electronics,4,1473.0,5892
252,2024-01-09,Customer_75,East,Product_30,Books,1,858.0,858
253,2024-01-09,Customer_3,West,Product_31,Electronics,5,647.0,3235
254,2024-01-09,Customer_24,East,Product_31,Electronics,2,567.0,1134
255,2024-01-09,Customer_92,East,Product_11,Books,4,1970.0,7880
256,2024-01-09,Customer_6,East,Product_49,Books,3,673.0,2019
257,2024-01-09,Customer_57,North,Product_2,Electronics,3,1515.0,4545
258,2024-01-09,Customer_26,West,Product_45,Sports,4,1768.0,7072
259,2024-01-09,Customer_70,South,Product_26,Clothing,4,1910.0,7640
260,2024-01-09,Customer_84,East,Product_33,Electronics,4,212.0,848
261,2024-01-09,Customer_12,North,Product_47,Books,1,189.0,189
262,2024-01-09,Customer_14,East,Product_38,Sports,5,238.0,1190
263,2024-01-09,Customer_100,West,Product_13,Books,3,358.0,1074
264,2024-01-09,Customer_33,North,Product_6,Sports,2,109.0,218
265,2024-01-09,Customer_5,South,Product_23,Clothing,2,271.0,542
266,2024-01-09,Customer_2,West,Product_13,Books,2,1719.0,3438
267,2024-01-10,Customer_63,South,Product_37,Clothing,1,884.0,884
268,2024-01-10,Customer_9,East,Product_11,Books,3,1729.0,5187
269,2024-01-10,Customer_95,South,Product_49,Books,5,417.0,2085
270,2024-01-10,Customer_60,South,Product_44,Clothing,2,433.0,866
271,2024-01-10,Customer_75,East,Product_9,Sports,2,687.0,1374
272,2024-01-10,Customer_99,East,Product_35,Clothing,1,1419.0,1419
273,2024-01-10,Customer_64,West,Product_22,Electronics,4,1955.0,7820
274,2024-01-10,Customer_93,South,Product_8,Books,3,972.0,2916
275,2024-01-10,Customer_14,East,Product_30,Books,3,824.0,2472
276,2024-01-10,Customer_37,West,Product_5,Clothing,3,1502.0,4506
277,2024-01-10,Customer_78,North,Product_26,Clothing,4,700.0,2800
278,2024-01-10,Customer_42,East,Product_25,Sports,2,395.0,790
279,2024-01-10,Customer_72,West,Product_39,Sports,3,1760.0,5280
280,2024-01-10,Customer_38,West,Product_33,Electronics,1,764.0,764
281,2024-01-10,Customer_17,East,Product_33,Electronics,2,920.0,1840
282,2024-01-10,Customer_51,East,Product_39,Sports,3,297.0,891
283,2024-01-10,Customer_6,East,Product_3,Sports,3,653.0,1959
284,2024-01-10,Customer_64,West,Product_15,Electronics,5,1412.0,7060
285,2024-01-10,Customer_94,North,Product_39,Sports,3,519.0,1557
286,2024-01-10,Customer_29,South,Product_38,Sports,1,1220.0,1220
287,2024-01-11,Customer_27,East,Product_33,Electronics,4,697.0,2788
288,2024-01-11,Customer_66,North,Product_10,Books,5,1758.0,8790
289,2024-01-11,Customer_74,North,Product_33,Electronics,5,1282.0,6410
290,2024-01-11,Customer_47,South,Product_36,Books,5,315.0,1575
291,2024-01-11,Customer_52,West,Product_15,Electronics,5,1771.0,8855
292,2024-01-11,Customer_5,South,Product_29,Books,4,943.0,3772
293,2024-01-11,Customer_45,North,Product_2,Electronics,3,194.0,582
294,2024-01-11,Customer_36,South,Product_36,Books,2,1934.0,3868
295,2024-01-11,Customer_27,East,Product_5,Clothing,4,110.0,440
296,2024-01-11,Customer_74,North,Product_40,Sports,2,401.0,802
297,2024-01-11,Customer_12,North,Product_26,Clothing,5,1739.0,8695
298,2024-01-11,Customer_62,East,Product_18,Electronics,1,1092.0,1092
299,2024-01-11,Customer_60,South,Product_43,Books,4,1103.0,4412
300,2024-01-11,Customer_100,West,Product_48,Electronics,4,1256.0,5024
301,2024-01-11,Customer_37,West,Product_8,Books,2,1108.0,2216
302,2024-01-11,Customer_92,East,Product_31,Electronics,2,1113.0,2226
303,2024-01-11,Customer_51,East,Product_29,Books,1,1849.0,1849
304,2024-01-11,Customer_11,South,Product_23,Clothing,1,913.0,913
305,2024-01-11,Customer_21,North,Product_26,Clothing,4,1305.0,5220
306,2024-01-11,Customer_87,South,Product_1,Sports,3,1035.0,3105
307,2024-01-11,Customer_15,West,Product_21,Sports,1,1432.0,1432
308,2024-01-11,Customer_9,East,Product_10,Books,4,412.0,1648
309,2024-01-11,Customer_26,West,Product_41,Sports,3,674.0,2022
310,2024-01-11,Customer_25,North,Product_26,Clothing,3,1929.0,5787
311,2024-01-12,Customer_7,West,Product_18,Electronics,3,517.0,1551
312,2024-01-12,Customer_91,South,Product_17,Electronics,3,1054.0,3162
313,2024-01-12,Customer_51,East,Product_24,Sports,1,1303.0,1303
314,2024-01-12,Customer_70,South,Product_24,Sports,1,276.0,276
315,2024-01-12,Customer_29,South,Product_43,Books,2,255.0,510
316,2024-01-12,Customer_85,East,Product_49,Books,1,1207.0,1207
317,2024-01-12,Customer_49,East,Product_20,Electronics,4,1186.0,4744
318,2024-01-12,Customer_61,North,Product_40,Sports,1,426.0,426
319,2024-01-12,Customer_1,North,Product_32,Electronics,5,1089.0,5445
320,2024-01-12,Customer_87,South,Product_19,Clothing,5,1428.0,7140
321,2024-01-12,Customer_45,North,Product_29,Books,3,117.0,351
322,2024-01-12,Customer_1,North,Product_14,Electronics,3,1298.0,3894
323,2024-01-12,Customer_66,North,Product_28,Clothing,1,213.0,213
324,2024-01-12,Customer_94,North,Product_38,Sports,3,930.0,2790
325,2024-01-12,Customer_4,South,Product_1,Sports,5,154.0,770
326,2024-01-12,Customer_3,West,Product_32,Electronics,2,1581.0,3162
327,2024-01-12,Customer_83,North,Product_46,Electronics,2,1503.0,3006
328,2024-01-12,Customer_97,East,Product_23,Clothing,4,1923.0,7692
329,2024-01-12,Customer_50,East,Product_7,Clothing,5,1131.0,5655
330,2024-01-12,Customer_65,South,Product_3,Sports,3,1890.0,5670
331,2024-01-12,Customer_72,West,Product_47,Books,5,678.0,3390
332,2024-01-13,Customer_97,East,Product_28,Clothing,2,1926.0,3852
333,2024-01-13,Customer_96,South,Product_24,Sports,3,551.0,1653
334,2024-01-13,Customer_37,West,Product_21,Sports,2,106.0,212
335,2024-01-13,Customer_74,North,Product_7,Clothing,1,250.0,250
336,2024-01-13,Customer_85,East,Product_19,Clothing,5,1014.0,5070
337,2024-01-13,Customer_36,South,Product_29,Books,4,181.0,724
338,2024-01-13,Customer_2,West,Product_1,Sports,5,1646.0,8230
339,2024-01-13,Customer_2,West,Product_3,Sports,4,1655.0,6620
340,2024-01-13,Customer_5,South,Product_37,Clothing,1,1349.0,1349
341,2024-01-13,Customer_53,North,Product_44,Clothing,3,1623.0,4869
342,2024-01-13,Customer_86,West,Product_44,Clothing,1,813.0,813
343,2024-01-13,Customer_30,South,Product_46,Electronics,1,1238.0,1238
344,2024-01-13,Customer_81,South,Product_14,Electronics,1,651.0,651
345,2024-01-13,Customer_66,North,Product_45,Sports,1,1482.0,1482
346,2024-01-13,Customer_73,North,Product_22,Electronics,3,593.0,1779
347,2024-01-13,Customer_4,South,Product_26,Clothing,2,128.0,256
348,2024-01-13,Customer_98,North,Product_23,Clothing,5,174.0,870
349,2024-01-13,Customer_70,South,Product_18,Electronics,5,141.0,705
350,2024-01-13,Customer_100,West,Product_41,Sports,2,1140.0,2280
351,2024-01-13,Customer_37,West,Product_25,Sports,2,687.0,1374
352,2024-01-13,Customer_87,South,Product_42,Sports,5,126.0,630
353,2024-01-13,Customer_57,North,Product_31,Electronics,3,267.0,801
354,2024-01-13,Customer_98,North,Product_12,Electronics,5,920.0,4600
355,2024-01-13,Customer_71,East,Product_10,Books,5,1524.0,7620
356,2024-01-13,Customer_26,West,Product_21,Sports,4,801.0,3204
357,2024-01-13,Customer_46,North,Product_2,Electronics,4,1945.0,7780
358,2024-01-13,Customer_65,South,Product_36,Books,3,893.0,2679
359,2024-01-13,Customer_29,South,Product_21,Sports,3,1419.0,4257
360,2024-01-13,Customer_11,South,Product_36,Books,1,286.0,286
361,2024-01-13,Customer_39,East,Product_40,Sports,3,1433.0,4299
362,2024-01-13,Customer_98,North,Product_47,Books,5,1435.0,7175
363,2024-01-13,Customer_33,North,Product_36,Books,4,1590.0,6360
364,2024-01-13,Customer_99,East,Product_43,Books,1,1057.0,1057
365,2024-01-13,Customer_98,North,Product_9,Sports,2,1573.0,3146
366,2024-01-13,Customer_73,North,Product_9,Sports,1,1764.0,1764
367,2024-01-13,Customer_89,South,Product_43,Books,2,124.0,248
368,2024-01-13,Customer_39,East,Product_35,Clothing,3,1621.0,4863
369,2024-01-13,Customer_44,North,Product_30,Books,2,623.0,1246
370,2024-01-14,Customer_44,North,Product_49,Books,5,1140.0,5700
371,2024-01-14,Customer_74,North,Product_49,Books,4,1441.0,5764
372,2024-01-14,Customer_80,South,Product_24,Sports,3,1899.0,5697
373,2024-01-14,Customer_95,South,Product_21,Sports,1,1850.0,1850
374,2024-01-14,Customer_80,South,Product_6,Sports,1,565.0,565
375,2024-01-14,Customer_89,South,Product_12,Electronics,3,588.0,1764
376,2024-01-14,Customer_26,West,Product_47,Books,2,1139.0,2278
377,2024-01-14,Customer_71,East,Product_17,Electronics,2,1080.0,2160
378,2024-01-14,Customer_86,West,Product_7,Clothing,5,1642.0,8210
379,2024-01-14,Customer_9,East,Product_48,Electronics,2,926.0,1852
380,2024-01-14,Customer_87,South,Product_29,Books,2,1346.0,2692
381,2024-01-14,Customer_94,North,Product_39,Sports,3,501.0,1503
382,2024-01-14,Customer_59,South,Product_42,Sports,1,1649.0,1649
383,2024-01-14,Customer_31,North,Product_24,Sports,3,719.0,2157
384,2024-01-14,Customer_60,South,Product_45,Sports,2,230.0,460
385,2024-01-14,Customer_37,West,Product_43,Books,2,282.0,564
386,2024-01-14,Customer_87,South,Product_44,Clothing,1,1639.0,1639
387,2024-01-14,Customer_93,South,Product_22,Electronics,1,1520.0,1520
388,2024-01-14,Customer_82,South,Product_33,Electronics,5,1549.0,7745
389,2024-01-14,Customer_66,North,Product_35,Clothing,2,645.0,1290
390,2024-01-14,Customer_30,South,Product_13,Books,5,1397.0,6985
391,2024-01-14,Customer_32,South,Product_32,Electronics,3,1162.0,3486
392,2024-01-14,Customer_46,North,Product_29,Books,1,576.0,576
393,2024-01-14,Customer_62,East,Product_44,Clothing,1,371.0,371
